state_code,State,District,City,Category,Sub-category,Micro-category,Product,Month
1,Andhra Pradesh,Chittoor,Chittoor,Bakery,Bakery products,Bread,Bread,
1,Andhra Pradesh,Chittoor,Chittoor,Vegetables,All season,Brinjal,Aruna Brinjal,
1,Andhra Pradesh,Chittoor,Chittoor,Vegetables,All season,Chillies,Jwala Chilli,
1,Andhra Pradesh,Chittoor,Chittoor,Grocery,Beverages,Coffee,Coffee,
1,Andhra Pradesh,Chittoor,Chittoor,Bakery,Bakery products,Cookies,Cookies,
1,Andhra Pradesh,Chittoor,Chittoor,Grocery,Household items,Dal,Arhar Dal,
1,Andhra Pradesh,Chittoor,Chittoor,Dairy products,Dairy products,Ghee,Pure Ghee,
1,Andhra Pradesh,Chittoor,Chittoor,Flowers,White flowers,Jasmine,Crepe Jasmine,
1,Andhra Pradesh,Chittoor,Chittoor,Dairy products,Dairy products,Milk,Liquid milk,
1,Andhra Pradesh,Chittoor,Chittoor,Meat,Red Meat,Mutton,Mutton,
1,Andhra Pradesh,Chittoor,Chittoor,Fruits,Citrus Fruits,Orange,Mandarin Orange,
1,Andhra Pradesh,Chittoor,Chittoor,Fruits,Citrus Fruits,Orange,Batavian Orange,
1,Andhra Pradesh,Chittoor,Chittoor,Dairy products,Dairy products,Paneer,Paneer,
1,Andhra Pradesh,Chittoor,Chittoor,Grocery,Household items,Rice,Sona Masuri Rice,
1,Andhra Pradesh,Chittoor,Chittoor,Fish,Freshwater,Murrel,Snakehead Murrel,
1,Andhra Pradesh,Chittoor,Chittoor,Fruits,Citrus Fruits,Sweet lime,Mosambi,
1,Andhra Pradesh,Chittoor,Chittoor,Vegetables,Seasonal,Tomato,Pusa Ruby Tomato,
1,Andhra Pradesh,Chittoor,Chittoor,Flowers,White flowers,Water Lily,White water Lily,
1,Andhra Pradesh,Guntur,Guntur,Fruits,All season,Banana,Rasthali Banana,
1,Andhra Pradesh,Guntur,Guntur,Bakery,Bakery products,Bread,Bread,
1,Andhra Pradesh,Guntur,Guntur,Vegetables,All season,Brinjal,Aruna Brinjal,
1,Andhra Pradesh,Guntur,Guntur,Bakery,Bakery products,Cakes,Cakes,
1,Andhra Pradesh,Guntur,Guntur,Vegetables,Seasonal,Chillies,Guntur Chilli,
1,Andhra Pradesh,Guntur,Guntur,Dairy products,Dairy products,Ghee,Pure Ghee,
1,Andhra Pradesh,Guntur,Guntur,Flowers,White flowers,Jasmine,Coral Jasmine,
1,Andhra Pradesh,Guntur,Guntur,Fruits,Seasonal,Mango,Banganapalli Mango,
1,Andhra Pradesh,Guntur,Guntur,Dairy products,Dairy products,Milk,Liquid milk,
1,Andhra Pradesh,Guntur,Guntur,Meat,Red Meat,Mutton,Mutton,
1,Andhra Pradesh,Guntur,Guntur,Fruits,Citrus Fruits,Orange,Mandarin Orange,
1,Andhra Pradesh,Guntur,Guntur,Dairy products,Dairy products,Paneer,Paneer,
1,Andhra Pradesh,Guntur,Guntur,Fish,Seawater,Prawns,Prawns,
1,Andhra Pradesh,Guntur,Guntur,Grocery,Household items,Rice,Sona Masuri Rice,
1,Andhra Pradesh,Guntur,Guntur,Grocery,Beverages,Tea,Tea,
1,Andhra Pradesh,Guntur,Guntur,Vegetables,Seasonal,Tomato,Pusa Ruby Tomato,
1,Andhra Pradesh,Guntur,Guntur,Flowers,White flowers,Water Lily,White water Lily,
1,Andhra Pradesh,Guntur,Guntur,Grocery,Household items,Wheat,Wheat,
1,Andhra Pradesh,Krishna,Vijayawada,Fruits,Seasonal,Mango,Banganapalli Mango,
1,Andhra Pradesh,Krishna,Vijayawada,Fruits,Citrus Fruits,Mosambi,Mosambi,
1,Andhra Pradesh,Krishna,Vijayawada,Fruits,Seasonal,Water Apple,Rose Apple,
1,Andhra Pradesh,Krishna,Vijayawada,Vegetables,Seasonal,Tomato,Pusa Ruby Tomato,
1,Andhra Pradesh,Krishna,Vijayawada,Vegetables,All season,Chillies,Andhra Jyoti Chilli,
1,Andhra Pradesh,Krishna,Vijayawada,Vegetables,All season,Cucumber,Long Green Cucumber,
1,Andhra Pradesh,Krishna,Vijayawada,Grocery,Household items,Rice,Chitti Muthyalu Rice,
1,Andhra Pradesh,Krishna,Vijayawada,Grocery,Beverages,Tea,Tea,
1,Andhra Pradesh,Krishna,Vijayawada,Grocery,Household items,Dal,Moong Dal,
1,Andhra Pradesh,Krishna,Vijayawada,Bakery,Bakery products,Cookies,Cookies,
1,Andhra Pradesh,Krishna,Vijayawada,Bakery,Bakery products,Brownie,Brownie,
1,Andhra Pradesh,Krishna,Vijayawada,Meat,White Meat,Chicken,Chicken,
1,Andhra Pradesh,Krishna,Vijayawada,Meat,White Meat,Chicken,Chicken,
1,Andhra Pradesh,Krishna,Vijayawada,Meat,Red Meat,Mutton,Mutton,
1,Andhra Pradesh,Krishna,Vijayawada,Fish,Seawater,Prawns,Prawns,
1,Andhra Pradesh,Krishna,Vijayawada,Fish,Freshwater,Murrel,Snakehead Murrel,
1,Andhra Pradesh,Krishna,Vijayawada,Fish,Freshwater,Rohu,Rohu,
1,Andhra Pradesh,Krishna,Vijayawada,Flowers,White flowers,Water Lily,White water Lily,
1,Andhra Pradesh,Kurnool,Kurnool,Fruits,All season,Banana,Sugandhalu Banana,Jan-June
1,Andhra Pradesh,Kurnool,Kurnool,Bakery,Bakery products,Bread,Bread,
1,Andhra Pradesh,Kurnool,Kurnool,Vegetables,All season,Brinjal,Aruna Brinjal,
1,Andhra Pradesh,Kurnool,Kurnool,Meat,White Meat,Chicken,Chicken,
1,Andhra Pradesh,Kurnool,Kurnool,Bakery,Bakery products,Cookies,Cookies,
1,Andhra Pradesh,Kurnool,Kurnool,Dairy products,Dairy products,Curd,Dahi,
1,Andhra Pradesh,Kurnool,Kurnool,Grocery,Household items,Dal,Chana Dal,
1,Andhra Pradesh,Kurnool,Kurnool,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
1,Andhra Pradesh,Kurnool,Kurnool,Vegetables,Seasonal,Okra,Lady finger,
1,Andhra Pradesh,Kurnool,Kurnool,Flowers,Yellow flowers,Marigold,African Marigold,
1,Andhra Pradesh,Kurnool,Kurnool,Vegetables,All season,Onion,Pusa Red Onion,
1,Andhra Pradesh,Kurnool,Kurnool,Fruits,Seasonal,Orange,Batavian Orange,
1,Andhra Pradesh,Kurnool,Kurnool,Dairy products,Dairy products,Paneer,Paneer,
1,Andhra Pradesh,Kurnool,Kurnool,Fruits,Seasonal,Papaya,Honeydew Papaya,
1,Andhra Pradesh,Kurnool,Kurnool,Fish,Seawater,Prawns,Prawns,
1,Andhra Pradesh,Kurnool,Kurnool,Grocery,Household items,Rice,Chitti Muthyalu Rice,
1,Andhra Pradesh,Kurnool,Kurnool,Grocery,Beverages,Tea,Tea,
1,Andhra Pradesh,Kurnool,Kurnool,Flowers,White flowers,Water Lily,White water Lily,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Vegetables,All season,Brinjal,Aruna Brinjal,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Meat,White Meat,Chicken,Chicken,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Bakery,Bakery products,Cookies,Cookies,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Bakery,Bakery products,Cup-cakes,Cup-cakes,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Grocery,Household items,Dal,Chana Dal,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Vegetables,All season,Okra,Lady finger,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Fruits,Citrus Fruits,Lemon,Kagzi Lemon,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Fruits,Seasonal,Mango,Banganapalli Mango,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Flowers,Yellow flowers,Marigold,African Marigold,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Dairy products,Dairy products,Milk,Liquid milk,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Meat,Red Meat,Mutton,Mutton,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Fruits,Citrus Fruits,Orange,Batavian Orange,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Dairy products,Dairy products,Paneer,Paneer,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Vegetables,All season,Potato,Kufri Jawahar Potato,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Grocery,Household items,Rice,Sona Masuri Rice,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Grocery,Beverages,Tea,Tea,
1,Andhra Pradesh,Vishakhapatnam,Vishakhapatnam,Flowers,Pink flowers,Water Lily,Pink water Lily,
2,Arunachal Pradesh,Papum Pare,Itanagar,Fruits,All season,Apple,Ben Davis Apple,
2,Arunachal Pradesh,Papum Pare,Itanagar,Vegetables,All season,Bamboo shoot,Bamboo shoot,
2,Arunachal Pradesh,Papum Pare,Itanagar,Bakery,Bakery products,Cakes,Cakes,
2,Arunachal Pradesh,Papum Pare,Itanagar,Vegetables,All season,Carrot,Karud Kesari Carrot,
2,Arunachal Pradesh,Papum Pare,Itanagar,Meat,White Meat,Chicken,Chicken,
2,Arunachal Pradesh,Papum Pare,Itanagar,Bakery,Bakery products,Cookies,Cookies,
2,Arunachal Pradesh,Papum Pare,Itanagar,Dairy products,Dairy products,Curd,Dahi,
2,Arunachal Pradesh,Papum Pare,Itanagar,Grocery,Household items,Dal,Moong Dal,
2,Arunachal Pradesh,Papum Pare,Itanagar,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt,
2,Arunachal Pradesh,Papum Pare,Itanagar,Fruits,All season,Grapes,Burmese Grape,
2,Arunachal Pradesh,Papum Pare,Itanagar,Vegetables,All season,Green leafy,Spinach,
2,Arunachal Pradesh,Papum Pare,Itanagar,Flowers,White flowers,Jasmine,Crepe Jasmine,
2,Arunachal Pradesh,Papum Pare,Itanagar,Fruits,Seasonal,Kiwi,Chinese Gooseberry Kiwi,
2,Arunachal Pradesh,Papum Pare,Itanagar,Fish,Freshwater,Mahseer,Golden Mahseer,
2,Arunachal Pradesh,Papum Pare,Itanagar,Dairy products,Dairy products,Milk,Liquid milk,
2,Arunachal Pradesh,Papum Pare,Itanagar,Meat,Red Meat,Mutton,Mutton,
2,Arunachal Pradesh,Papum Pare,Itanagar,Fruits,Citrus Fruits,Orange,Mandarin Orange,
2,Arunachal Pradesh,Papum Pare,Itanagar,Flowers,Pink flowers,Orchid,Foxtail Orchid,
2,Arunachal Pradesh,Papum Pare,Itanagar,Meat,Red Meat,Pork,Pork,
2,Arunachal Pradesh,Papum Pare,Itanagar,Vegetables,All season,Potato,Kufri Chandramukhi Potato,
2,Arunachal Pradesh,Papum Pare,Itanagar,Grocery,Household items,Rice,Bao Dhaan Rice,
2,Arunachal Pradesh,Papum Pare,Itanagar,Fish,Freshwater,Rohu,Rohu,
2,Arunachal Pradesh,Papum Pare,Itanagar,Grocery,Beverages,Tea,Tea,
2,Arunachal Pradesh,Papum Pare,Itanagar,Grocery,Household items,Wheat,Wheat,
2,Arunachal Pradesh,Siang,Siang,Vegetables,All season,Bamboo shoot,Bamboo shoot,
2,Arunachal Pradesh,Siang,Siang,Fruits,All season,Banana,Cavendish Banana,
2,Arunachal Pradesh,Siang,Siang,Meat,Red Meat,Beef,Beef,
2,Arunachal Pradesh,Siang,Siang,Bakery,Bakery products,Bread,Bread,
2,Arunachal Pradesh,Siang,Siang,Meat,White Meat,Chicken,Chicken,
2,Arunachal Pradesh,Siang,Siang,Vegetables,All season,Chillies,Bhut Jolokia,
2,Arunachal Pradesh,Siang,Siang,Bakery,Bakery products,Cookies,Cookies,
2,Arunachal Pradesh,Siang,Siang,Dairy products,Dairy products,Curd,Dahi,
2,Arunachal Pradesh,Siang,Siang,Grocery,Household items,Dal,Masoor Dal,
2,Arunachal Pradesh,Siang,Siang,Fruits,All season,Grapes,Gulabi Grape,
2,Arunachal Pradesh,Siang,Siang,Vegetables,All season,Green leafy,Spinach,
2,Arunachal Pradesh,Siang,Siang,Fruits,Seasonal,Kiwi,Chinese Gooseberry Kiwi,
2,Arunachal Pradesh,Siang,Siang,Fish,Freshwater,Mahseer,Golden Mahseer,
2,Arunachal Pradesh,Siang,Siang,Dairy products,Dairy products,Milk,Liquid milk,
2,Arunachal Pradesh,Siang,Siang,Flowers,Pink flowers,Orchid,Foxtail Orchid,
2,Arunachal Pradesh,Siang,Siang,Dairy products,Dairy products,Paneer,Paneer,
2,Arunachal Pradesh,Siang,Siang,Meat,Red Meat,Pork,Pork,
2,Arunachal Pradesh,Siang,Siang,Grocery,Household items,Rice,Black Rice,
2,Arunachal Pradesh,Siang,Siang,Grocery,Beverages,Tea,Tea,
3,Assam,Dibrugarh,Dibrugarh,Fruits,All season,Apple,Indian crab Apple,
3,Assam,Dibrugarh,Dibrugarh,Bakery,Bakery products,Bread,Bread,
3,Assam,Dibrugarh,Dibrugarh,Fish,Seawater,Catfish,Catfish,
3,Assam,Dibrugarh,Dibrugarh,Bakery,Bakery products,Cookies,Cookies,
3,Assam,Dibrugarh,Dibrugarh,Dairy products,Dairy products,Curd,Dahi,
3,Assam,Dibrugarh,Dibrugarh,Grocery,Household items,Dal,Moong Dal,
3,Assam,Dibrugarh,Dibrugarh,Meat,White Meat,Duck,Duck,
3,Assam,Dibrugarh,Dibrugarh,Flowers,Purple flowers,Orchid,Foxtail Orchid,
3,Assam,Dibrugarh,Dibrugarh,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt,
3,Assam,Dibrugarh,Dibrugarh,Vegetables,All season,Green leafy,Spinach,
3,Assam,Dibrugarh,Dibrugarh,Fish,Freshwater,Ilish,Ilish,
3,Assam,Dibrugarh,Dibrugarh,Fruits,Citrus Fruits,Lemon,Assam Lemon,
3,Assam,Dibrugarh,Dibrugarh,Dairy products,Dairy products,Milk,Liquid milk,
3,Assam,Dibrugarh,Dibrugarh,Vegetables,All season,Onion,Pusa Ratnar Onion,
3,Assam,Dibrugarh,Dibrugarh,Fruits,Citrus Fruits,Orange,Mandarin Orange,
3,Assam,Dibrugarh,Dibrugarh,Meat,Red Meat,Pork,Pork,
3,Assam,Dibrugarh,Dibrugarh,Vegetables,All season,Potato,Kufri Sinduri Potato,
3,Assam,Dibrugarh,Dibrugarh,Flowers,Red flowers,Rose,Red Rose,
3,Assam,Dibrugarh,Dibrugarh,Grocery,Household items,Rice,Bora Saul Rice,
3,Assam,Dibrugarh,Dibrugarh,Grocery,Beverages,Tea,Tea,
3,Assam,Kamrup Metropolitan,Guwahati,Flowers,Yellow flowers,Marigold,African Marigold,
3,Assam,Kamrup Metropolitan,Guwahati,Fruits,All season,Banana,Cheeni Champa Banana,
3,Assam,Kamrup Metropolitan,Guwahati,Bakery,Bakery products,Bread,Bread,
3,Assam,Kamrup Metropolitan,Guwahati,Dairy products,Dairy products,Butter,Butter,
3,Assam,Kamrup Metropolitan,Guwahati,Bakery,Bakery products,Cakes,Cakes,
3,Assam,Kamrup Metropolitan,Guwahati,Meat,White Meat,Chicken,Chicken,
3,Assam,Kamrup Metropolitan,Guwahati,Grocery,Beverages,Coffee,Coffee,
3,Assam,Kamrup Metropolitan,Guwahati,Dairy products,Dairy products,Curd,Dahi,
3,Assam,Kamrup Metropolitan,Guwahati,Grocery,Household items,Dal,Masoor Dal,
3,Assam,Kamrup Metropolitan,Guwahati,Flowers,Purple flowers,Orchid,Foxtail Orchid,
3,Assam,Kamrup Metropolitan,Guwahati,Vegetables,All season,Garlic,Garlic,
3,Assam,Kamrup Metropolitan,Guwahati,Vegetables,Seasonal,Green leafy,Spinach,
3,Assam,Kamrup Metropolitan,Guwahati,Fish,Freshwater,Ilish,Ilish,
3,Assam,Kamrup Metropolitan,Guwahati,Fruits,Seasonal,Jackfruit,Lemon Gold Jackfruit,
3,Assam,Kamrup Metropolitan,Guwahati,Fruits,Citrus Fruits,Lemon,Assam Lemon,
3,Assam,Kamrup Metropolitan,Guwahati,Dairy products,Dairy products,Milk,Liquid milk,
3,Assam,Kamrup Metropolitan,Guwahati,Meat,Red Meat,Mutton,Mutton,
3,Assam,Kamrup Metropolitan,Guwahati,Vegetables,Seasonal,Onion,Pusa Red Onion,
3,Assam,Kamrup Metropolitan,Guwahati,Grocery,Household items,Rice,Joha Saul Rice,
3,Assam,Kamrup Metropolitan,Guwahati,Fish,Seawater,Salmon,Indian Salmon,
3,Assam,Kamrup Metropolitan,Guwahati,Grocery,Household items,Wheat,Wheat,
3,Assam,Jorhat,Jorhat,Fruits,All season,Apple,Indian crab Apple,
3,Assam,Jorhat,Jorhat,Vegetables,Melons,Gourd,Ash Gourd,
3,Assam,Jorhat,Jorhat,Bakery,Bakery products,Bread,Bread,
3,Assam,Jorhat,Jorhat,Fish,Seawater,Catfish,Catfish,
3,Assam,Jorhat,Jorhat,Dairy products,Dairy products,Cheese,Cheese,
3,Assam,Jorhat,Jorhat,Meat,White Meat,Chicken,Chicken,
3,Assam,Jorhat,Jorhat,Flowers,White flowers,Jasmine,Crepe Jasmine,
3,Assam,Jorhat,Jorhat,Bakery,Bakery products,Cup-cakes,Cup-cakes,
3,Assam,Jorhat,Jorhat,Meat,White Meat,Duck,Duck,
3,Assam,Jorhat,Jorhat,Dairy products,Dairy products,Ghee,Pure Ghee,
3,Assam,Jorhat,Jorhat,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
3,Assam,Jorhat,Jorhat,Fruits,Seasonal,Litchi,Bombaiya Litchi,
3,Assam,Jorhat,Jorhat,Fruits,Citrus Fruits,Orange,Mandarin Orange,
3,Assam,Jorhat,Jorhat,Vegetables,Melons,Pumpkin,Pumpkin,
3,Assam,Jorhat,Jorhat,Grocery,Household items,Rice,Bao Dhaan Rice,
3,Assam,Jorhat,Jorhat,Fish,Freshwater,Rohu,Rohu,
3,Assam,Jorhat,Jorhat,Grocery,Beverages,Tea,Tea,
3,Assam,Jorhat,Jorhat,Vegetables,Seasonal,Tomato,Pusa Ruby Tomato,
3,Assam,Jorhat,Jorhat,Grocery,Household items,Wheat,Wheat,
3,Assam,Cachar,Silchar,Fruits,All season,Banana,Malbhog Banana,
3,Assam,Cachar,Silchar,Bakery,Bakery products,Brownie,Brownie,
3,Assam,Cachar,Silchar,Dairy products,Dairy products,Butter,Butter,
3,Assam,Cachar,Silchar,Fish,Seawater,Catfish,Catfish,
3,Assam,Cachar,Silchar,Fish,Freshwater,Catla,Catla,
3,Assam,Cachar,Silchar,Bakery,Bakery products,Cookies,Cookies,
3,Assam,Cachar,Silchar,Vegetables,All season,Cucumber,Chandrasankar Cucumber,
3,Assam,Cachar,Silchar,Grocery,Household items,Dal,Urad Dal,
3,Assam,Cachar,Silchar,Vegetables,All season,Garlic,Garlic,
3,Assam,Cachar,Silchar,Vegetables,All season,Green leafy,Spinach,
3,Assam,Cachar,Silchar,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
3,Assam,Cachar,Silchar,Flowers,Pink flowers,Lotus,Indian Lotus,
3,Assam,Cachar,Silchar,Fruits,Seasonal,Jackfruit,Lemon Gold Jackfruit,
3,Assam,Cachar,Silchar,Meat,Red Meat,Mutton,Mutton,
3,Assam,Cachar,Silchar,Dairy products,Dairy products,Paneer,Paneer,
3,Assam,Cachar,Silchar,Fruits,Seasonal,Pineapple,Queen Pineapple,
3,Assam,Cachar,Silchar,Meat,Red Meat,Pork,Pork,
3,Assam,Cachar,Silchar,Grocery,Beverages,Tea,Tea,
3,Assam,Cachar,Silchar,Grocery,Household items,Wheat,Wheat,
3,Assam,Tezpur,Tezpur,Fruits,All season,Banana,Jahaji Banana,
3,Assam,Tezpur,Tezpur,Bakery,Bakery products,Cakes,Cakes,
3,Assam,Tezpur,Tezpur,Bakery,Bakery products,Cookies,Cookies,
3,Assam,Tezpur,Tezpur,Vegetables,All season,Cucumber,Straight Eight Cucumber,
3,Assam,Tezpur,Tezpur,Dairy products,Dairy products,Curd,Dahi,
3,Assam,Tezpur,Tezpur,Grocery,Household items,Dal,Masoor Dal,
3,Assam,Tezpur,Tezpur,Meat,White Meat,Duck,Duck,
3,Assam,Tezpur,Tezpur,Flowers,Purple flowers,Orchid,Foxtail Orchid,
3,Assam,Tezpur,Tezpur,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt,
3,Assam,Tezpur,Tezpur,Fruits,Citrus Fruits,Lemon,Sweet Lemon,
3,Assam,Tezpur,Tezpur,Dairy products,Dairy products,Milk,Liquid milk,
3,Assam,Tezpur,Tezpur,Fruits,Seasonal,Litchi,Bombaiya Litchi,
3,Assam,Tezpur,Tezpur,Meat,Red Meat,Mutton,Mutton,
3,Assam,Tezpur,Tezpur,Vegetables,All season,Potato,Kufri Jyoti Potato,
3,Assam,Tezpur,Tezpur,Grocery,Household items,Rice,Joha Saul Rice,
3,Assam,Tezpur,Tezpur,Fish,Freshwater,Rohu,Rohu,
3,Assam,Tezpur,Tezpur,Fish,Seawater,Salmon,Indian Salmon,
3,Assam,Tezpur,Tezpur,Vegetables,All season,Green leafy,Spinach,
3,Assam,Tezpur,Tezpur,Grocery,Beverages,Tea,Tea,
4,Bihar,Bhagalpur,Bhagalpur,Fruits,All season,Banana,Cheeni Champa Banana,
4,Bihar,Bhagalpur,Bhagalpur,Bakery,Bakery products,Bread,Bread,
4,Bihar,Bhagalpur,Bhagalpur,Vegetables,All season,Brinjal,Swarna Shobha Brinjal,
4,Bihar,Bhagalpur,Bhagalpur,Dairy products,Dairy products,Butter,Butter,
4,Bihar,Bhagalpur,Bhagalpur,Fish,Seawater,Catfish,Catfish,
4,Bihar,Bhagalpur,Bhagalpur,Meat,White Meat,Chicken,Chicken,
4,Bihar,Bhagalpur,Bhagalpur,Bakery,Bakery products,Cookies,Cookies,
4,Bihar,Bhagalpur,Bhagalpur,Grocery,Household items,Dal,Chana Dal,
4,Bihar,Bhagalpur,Bhagalpur,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt,
4,Bihar,Bhagalpur,Bhagalpur,Flowers,Purple flowers,Orchid,Kachnar,
4,Bihar,Bhagalpur,Bhagalpur,Dairy products,Dairy products,Lassi,Lassi,
4,Bihar,Bhagalpur,Bhagalpur,Fruits,Seasonal,Litchi,Shahi Litchi,
4,Bihar,Bhagalpur,Bhagalpur,Fruits,Seasonal,Mango,Malda Mango,
4,Bihar,Bhagalpur,Bhagalpur,Vegetables,All season,Onion,Pusa Ratnar Onion,
4,Bihar,Bhagalpur,Bhagalpur,Vegetables,All season,Potato,Kufri Sinduri Potato,
4,Bihar,Bhagalpur,Bhagalpur,Grocery,Household items,Rice,Basmati Rice,
4,Bihar,Bhagalpur,Bhagalpur,Fish,Freshwater,Rohu,Rohu,
4,Bihar,Bhagalpur,Bhagalpur,Grocery,Household items,Wheat,Wheat,
4,Bihar,Gaya,Gaya,Bakery,Bakery products,Bread,Bread,
4,Bihar,Gaya,Gaya,Vegetables,All season,Brinjal,Swarna Shobha Brinjal,
4,Bihar,Gaya,Gaya,Bakery,Bakery products,Brownie,Brownie,
4,Bihar,Gaya,Gaya,Fish,Seawater,Catfish,Catfish,
4,Bihar,Gaya,Gaya,Vegetables,Seasonal,Cruciferous vegetables,Cauliflower,
4,Bihar,Gaya,Gaya,Meat,White Meat,Chicken,Chicken,
4,Bihar,Gaya,Gaya,Bakery,Bakery products,Cookies,Cookies,
4,Bihar,Gaya,Gaya,Grocery,Household items,Dal,Moong Dal,
4,Bihar,Gaya,Gaya,Fruits,All season,Guava,Allahabad Safeda Guava,
4,Bihar,Gaya,Gaya,Dairy products,Frozen desserts,Ice-cream,Ice-cream,
4,Bihar,Gaya,Gaya,Flowers,Purple flowers,Orchid,Kachnar,
4,Bihar,Gaya,Gaya,Dairy products,Dairy products,Milk,Liquid milk,
4,Bihar,Gaya,Gaya,Fruits,Seasonal,Litchi,China Litchi,
4,Bihar,Gaya,Gaya,Fruits,Seasonal,Mango,Gulab Khas Mango,
4,Bihar,Gaya,Gaya,Meat,Red Meat,Mutton,Mutton,
4,Bihar,Gaya,Gaya,Dairy products,Dairy products,Paneer,Paneer,
4,Bihar,Gaya,Gaya,Vegetables,All season,Potato,Kufri Jawahar Potato,
4,Bihar,Gaya,Gaya,Grocery,Household items,Rice,Basmati Rice,
4,Bihar,Gaya,Gaya,Fish,Seawater,Salmon,Indian Salmon,
4,Bihar,Gaya,Gaya,Grocery,Household items,Wheat,Wheat,
4,Bihar,Muzaffarpur,Muzaffarpur,Flowers,Yellow flowers,Marigold,African Marigold,
4,Bihar,Muzaffarpur,Muzaffarpur,Dairy products,Dairy products,Butter,Butter,
4,Bihar,Muzaffarpur,Muzaffarpur,Vegetables,Seasonal,Cruciferous vegetables,Cabbage,
4,Bihar,Muzaffarpur,Muzaffarpur,Fish,Seawater,Catfish,Catfish,
4,Bihar,Muzaffarpur,Muzaffarpur,Meat,White Meat,Chicken,Chicken,
4,Bihar,Muzaffarpur,Muzaffarpur,Bakery,Bakery products,Cookies,Cookies,
4,Bihar,Muzaffarpur,Muzaffarpur,Bakery,Bakery products,Cup-cakes,Cup-cakes,
4,Bihar,Muzaffarpur,Muzaffarpur,Dairy products,Dairy products,Curd,Dahi,
4,Bihar,Muzaffarpur,Muzaffarpur,Grocery,Household items,Dal,Moong Dal,
4,Bihar,Muzaffarpur,Muzaffarpur,Fruits,All season,Guava,Sardar Guava,
4,Bihar,Muzaffarpur,Muzaffarpur,Fruits,Seasonal,Litchi,Shahi Litchi,
4,Bihar,Muzaffarpur,Muzaffarpur,Meat,Red Meat,Mutton,Mutton,
4,Bihar,Muzaffarpur,Muzaffarpur,Vegetables,All season,Onion,Pusa Red Onion,
4,Bihar,Muzaffarpur,Muzaffarpur,Dairy products,Dairy products,Paneer,Paneer,
4,Bihar,Muzaffarpur,Muzaffarpur,Vegetables,All season,Potato,Kufri Sinduri Potato,
4,Bihar,Muzaffarpur,Muzaffarpur,Fruits,Seasonal,Sugarcane,Sugarcane,
4,Bihar,Muzaffarpur,Muzaffarpur,Grocery,Beverages,Tea,Tea,
4,Bihar,Muzaffarpur,Muzaffarpur,Grocery,Household items,Wheat,Wheat,
4,Bihar,Patna,Patna,Flowers,Yellow flowers,Marigold,African Marigold,
4,Bihar,Patna,Patna,Fruits,All season,Banana,Cavendish Banana,
4,Bihar,Patna,Patna,Bakery,Bakery products,Bread,Bread,
4,Bihar,Patna,Patna,Vegetables,All season,Brinjal,Pusa Anmol Brinjal,
4,Bihar,Patna,Patna,Bakery,Bakery products,Cakes,Cakes,
4,Bihar,Patna,Patna,Fish,Seawater,Catfish,Catfish,
4,Bihar,Patna,Patna,Fish,Freshwater,Catla,Catla,
4,Bihar,Patna,Patna,Meat,White Meat,Chicken,Chicken,
4,Bihar,Patna,Patna,Bakery,Bakery products,Cookies,Cookies,
4,Bihar,Patna,Patna,Dairy products,Dairy products,Curd,Dahi,
4,Bihar,Patna,Patna,Grocery,Household items,Dal,Masoor Dal,
4,Bihar,Patna,Patna,Dairy products,Dairy products,Ghee,Pure Ghee,
4,Bihar,Patna,Patna,Flowers,Purple flowers,Orchid,Kachnar,
4,Bihar,Patna,Patna,Dairy products,Dairy products,Milk,Liquid milk,
4,Bihar,Patna,Patna,Fruits,Seasonal,Litchi,Shahi Litchi,
4,Bihar,Patna,Patna,Fruits,Seasonal,Mango,Malda Mango,
4,Bihar,Patna,Patna,Meat,Red Meat,Mutton,Mutton,
4,Bihar,Patna,Patna,Vegetables,All season,Onion,Pusa Red Onion,
4,Bihar,Patna,Patna,Dairy products,Dairy products,Paneer,Paneer,
